anime_id,name,english_name,japanese_name,score,genres,primary_genre,type,episodes,aired,start_date,year,premiered,status,producers,licensors,studios,source,duration,duration_minutes,rating,rank,popularity,favorites,scored_by,members
37404,Circus,Circus,Circus,5.16,UNKNOWN,,Music,1,"Feb 28, 2018",2018-02-28,2018.0,UNKNOWN,Finished Airing,Avex Entertainment,UNKNOWN,UNKNOWN,Original,1 min,1.0,G - All Ages,12702.0,16517,0,195.0,351
6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,UNKNOWN,バイオレンス劇画 新・堕靡泥の星 淫魔伝説,4.78,Hentai,Hentai,OVA,1,"Mar 8, 1991",1991-03-08,1991.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,41 min,41.0,Rx - Hentai,12702.0,13726,0,195.0,717
21861,Airy Me,UNKNOWN,Airy Me,6.29,"Avant Garde, Award Winning, Drama, Horror",Avant Garde,Movie,1,"Jul 17, 2013",2013-07-17,2013.0,UNKNOWN,Finished Airing,Tamabi,UNKNOWN,UNKNOWN,Music,5 min,5.0,PG-13 - Teens 13 or older,7437.0,8057,12,2704.0,4940
36117,Katte ni Shiyagatte,Breathless,勝手にしやがって,4.64,Avant Garde,Avant Garde,Music,1,"Oct 25, 2012",2012-10-25,2012.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Music,1 min,1.0,PG-13 - Teens 13 or older,12702.0,16460,0,183.0,357
37540,Kami no Ue no Pilot,UNKNOWN,紙の上のパイロット,5.7,UNKNOWN,,Music,1,"Dec 24, 2016",2016-12-24,2016.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,17856,0,128.0,259
36636,Ankoku Cat VS,UNKNOWN,暗黒キャットVS,5.51,"Action, Comedy",Action,ONA,3,"Jan 21, 2011 to Jan 9, 2012",2011-01-21,2011.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Fanworks,Original,5 min per ep,5.0,G - All Ages,10736.0,15406,1,164.0,447
38525,Chuldong! Super Wings,Super Wings,출동! 슈퍼윙스,5.76,Adventure,Adventure,TV,52,"Sep 1, 2013 to Feb 25, 2016",2013-09-01,2013.0,fall 2013,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,12 min per ep,12.0,G - All Ages,9830.0,15842,1,151.0,405
1786,Sprite: Between Two Worlds,Sprite: Between Two Worlds,真奈美＆ナミ スプライト,5.58,"Comedy, Romance, Ecchi",Comedy,OVA,2,"Apr 21, 1997 to Aug 8, 1997",1997-04-21,1997.0,UNKNOWN,Finished Airing,Toei Video,Central Park Media,J.C.Staff,Unknown,40 min per ep,40.0,R+ - Mild Nudity,10535.0,9702,1,940.0,2746
38481,Toaru Kagaku no Railgun T,A Certain Scientific Railgun T,とある科学の超電磁砲[レールガン]T,8.17,"Action, Fantasy, Sci-Fi",Action,TV,25,"Jan 10, 2020 to Sep 25, 2020",2020-01-10,2020.0,winter 2020,Finished Airing,"Square Enix, Movic, AT-X, Warner Bros. Japan, NBCUniversal Entertainment Japan, Kadokawa",Funimation,J.C.Staff,Manga,24 min per ep,24.0,R - 17+ (violence & profanity),378.0,1028,3220,87124.0,219430
32071,Gantz:O,UNKNOWN,GANTZ:O,7.41,"Action, Drama, Horror, Sci-Fi",Action,Movie,1,"Oct 14, 2016",2016-10-14,2016.0,UNKNOWN,Finished Airing,"Dentsu, Toho, Lawson HMV Entertainment, King Records, Fields, Kyoraku Industrial Holdings, Jinnan Studio",UNKNOWN,Digital Frontier,Manga,1 hr 36 min,96.0,R+ - Mild Nudity,2033.0,1988,338,58171.0,95781
1843,Yomigaeru Sora: Rescue Wings - Saigo no Shigoto,UNKNOWN,よみがえる空 -RESCUE WINGS- 最後の仕事,6.86,Drama,Drama,Special,1,"Jun 17, 2006",2006-06-17,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,J.C.Staff,Original,22 min,22.0,PG-13 - Teens 13 or older,4562.0,9277,2,1613.0,3209
1235,Ichitaka no Mousou Nikki,Ichitaka's Delusion Diary,一貴の妄想日記,6.38,"Comedy, Romance, Ecchi",Comedy,Special,5,"Dec 9, 2005 to May 26, 2006",2005-12-09,2005.0,UNKNOWN,Finished Airing,UNKNOWN,VIZ Media,"Pierrot, Arms",Manga,1 min per ep,1.0,R+ - Mild Nudity,6984.0,7056,2,3419.0,6810
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,六畳間の侵略者！？,7.13,"Comedy, Supernatural",Comedy,TV,12,"Jul 12, 2014 to Sep 27, 2014",2014-07-12,2014.0,summer 2014,Finished Airing,"Genco, Showgate",Sentai Filmworks,SILVER LINK.,Light novel,23 min per ep,23.0,PG-13 - Teens 13 or older,3422.0,1263,410,81895.0,175907
9782,Norageki!,Five Numbers!,ノラゲキ！,6.1,"Mystery, Sci-Fi",Mystery,OVA,1,"Jan 22, 2011",2011-01-22,2011.0,UNKNOWN,Finished Airing,Showgate,Sentai Filmworks,Sunrise,Original,24 min,24.0,PG-13 - Teens 13 or older,8346.0,5919,3,5066.0,10551
38986,Kimi ga Inakucha!,UNKNOWN,キミがいなくちゃっ！,6.35,UNKNOWN,,Music,1,"Oct 18, 2018",2018-10-18,2018.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,SANZIGEN,Original,1 min,1.0,G - All Ages,12702.0,12632,1,521.0,1002
4357,El,Elle,エル,5.45,"Action, Sci-Fi, Hentai",Action,OVA,2,"Apr 25, 2001 to Jul 25, 2001",2001-04-25,2001.0,UNKNOWN,Finished Airing,Green Bunny,NuTech Digital,Arms,Visual novel,26 min per ep,26.0,Rx - Hentai,12702.0,10204,3,826.0,2322
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,UNKNOWN,セクシーコマンドー外伝 すごいよ!! マサルさん,7.63,"Action, Comedy",Action,TV,48,"Jan 6, 1998 to Apr 1, 1998",1998-01-06,1998.0,winter 1998,Finished Airing,"Madhouse, Bandai Visual, TBS",UNKNOWN,Magic Bus,Manga,8 min per ep,8.0,R - 17+ (violence & profanity),1303.0,5524,137,3392.0,12458
32311,Beautiful World,UNKNOWN,ビューティフル・ワールド,6.67,"Action, Drama, Sci-Fi",Action,Music,1,"Dec 2, 2014",2014-12-02,2014.0,UNKNOWN,Finished Airing,EMI,UNKNOWN,Khara,Original,2 min,2.0,G - All Ages,12702.0,6658,12,4382.0,7945
2871,Bakunyuu Oyako,UNKNOWN,爆乳母娘,6.22,Hentai,Hentai,OVA,2,"Jun 11, 2004 to Sep 10, 2004",2004-06-11,2004.0,UNKNOWN,Finished Airing,Digital Works,Critical Mass Video,Y.O.U.C,Visual novel,29 min per ep,29.0,Rx - Hentai,12702.0,5736,59,4623.0,11350
15783,Lupin III: Touhou Kenbunroku - Another Page,UNKNOWN,ルパン三世 東方見聞録～アナザーページ～,6.77,"Action, Adventure, Comedy, Mystery",Action,Special,1,"Nov 2, 2012",2012-11-02,2012.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,TMS Entertainment,Manga,1 hr 30 min,90.0,PG-13 - Teens 13 or older,4999.0,8011,0,1800.0,5009
42487,Runway de Waratte Mini Anime,UNKNOWN,ランウェイで笑って ミニアニメ,5.45,Comedy,Comedy,ONA,42,"Nov 5, 2019 to Mar 26, 2020",2019-11-05,2019.0,UNKNOWN,Finished Airing,Bit Promotion,UNKNOWN,AQUA ARIS,Manga,45 sec per ep,0.75,PG-13 - Teens 13 or older,10950.0,10166,0,380.0,2350
53642,Odd Taxi Picture Drama,UNKNOWN,オッドタクシー オリジナルピクチャードラマ,5.81,UNKNOWN,,Special,1,"Mar 30, 2022",2022-03-30,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,9 min,9.0,PG-13 - Teens 13 or older,9668.0,13077,0,398.0,874
4052,Medarot Damashii,Medabots Spirits,メダロット魂,6.65,"Action, Adventure, Sci-Fi",Action,TV,39,"Jul 7, 2000 to Mar 30, 2001",2000-07-07,2000.0,summer 2000,Finished Airing,"TV Tokyo, Nihon Ad Systems, Nelvana","ADV Films, Discotek Media",Trans Arts,Game,22 min per ep,22.0,G - All Ages,5602.0,4609,17,10061.0,19663
31378,Owari no Seraph: Kyuuketsuki Shahar,Seraph of the End: Vampire Shahar,終わりのセラフ 吸血鬼シャハル,7.18,"Action, Drama, Supernatural",Action,OVA,1,"May 2, 2016",2016-05-02,2016.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Wit Studio,Manga,23 min,23.0,R - 17+ (violence & profanity),3135.0,2172,117,34348.0,82274
49202,Semantic Error,UNKNOWN,시맨틱 에러 스페셜,7.14,"Boys Love, Slice of Life",Boys Love,ONA,4,"Mar 12, 2021 to Apr 1, 2021",2021-03-12,2021.0,UNKNOWN,Finished Airing,Laftel,UNKNOWN,UNKNOWN,Web manga,4 min per ep,4.0,PG-13 - Teens 13 or older,3359.0,8156,37,1863.0,4794
39098,Mahou no Ryouri: Kimi kara Kimi e,UNKNOWN,魔法の料理 ～君から君へ～,5.5,UNKNOWN,,Music,1,"Apr 1, 2010",2010-04-01,2010.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,18214,0,104.0,239
39738,Mushishi Recap,UNKNOWN,蟲師 ダイジェスト,6.65,"Mystery, Supernatural",Mystery,Special,1,"May 8, 2006",2006-05-08,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Manga,25 min,25.0,PG-13 - Teens 13 or older,5601.0,9429,5,1029.0,3059
36229,Rainbow Signal: Hi-Fi Set,Rainbow Signal: Hi-Fi Set,Rainbow signal ハイ・ファイ・セット,5.83,"Fantasy, Romance",Fantasy,Music,1,Feb 1985,1985-02-01,1985.0,UNKNOWN,Finished Airing,CBS,UNKNOWN,Kaname Productions,Music,28 min,28.0,G - All Ages,12702.0,15056,1,226.0,486
5045,"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.",UNKNOWN,"仮面のメイドガイ あの夏, いちばん豊か乳。",6.8,"Action, Comedy, Ecchi",Action,OVA,1,"Dec 22, 2008",2008-12-22,2008.0,UNKNOWN,Finished Airing,Geneon Universal Entertainment,UNKNOWN,Madhouse,Unknown,19 min,19.0,R+ - Mild Nudity,4850.0,6273,3,4706.0,9158
1430,Lupin III: Cagliostro no Shiro,Lupin III: The Castle of Cagliostro,ルパン三世 カリオストロの城,8.15,"Action, Adventure, Award Winning, Comedy, Mystery",Action,Movie,1,"Dec 15, 1979",1979-12-15,1979.0,UNKNOWN,Finished Airing,Streamline Pictures,"Discotek Media, Manga Entertainment",Tokyo Movie Shinsha,Manga,1 hr 39 min,99.0,PG-13 - Teens 13 or older,409.0,1807,1295,70510.0,111263
30210,Souiu Megane,"Well, That's Glasses",そういう眼鏡,4.6,Avant Garde,Avant Garde,Movie,1,2007,2007-01-01,2007.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,5 min,5.0,G - All Ages,12414.0,15268,0,226.0,462
1056,Good Morning Call,UNKNOWN,グッドモーニング・コール,6.04,"Comedy, Drama, Romance",Comedy,OVA,1,"Aug 2, 2001",2001-08-02,2001.0,UNKNOWN,Finished Airing,Nihon Ad Systems,UNKNOWN,Production I.G,Manga,19 min,19.0,PG - Children,8675.0,7093,3,3437.0,6710
571,Moldiver,UNKNOWN,モルダイバー,6.32,"Action, Romance, Sci-Fi",Action,OVA,6,"Feb 25, 1993 to Nov 25, 1993",1993-02-25,1993.0,UNKNOWN,Finished Airing,Pioneer LDC,Geneon Entertainment USA,AIC,Original,29 min per ep,29.0,PG-13 - Teens 13 or older,7294.0,8650,10,1430.0,4008
48533,Survival of the Illest,UNKNOWN,Survival of the Illest,6.5,UNKNOWN,,Music,1,"Jul 16, 2020",2020-07-16,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Mixed media,5 min,5.0,PG-13 - Teens 13 or older,12702.0,15291,1,220.0,460
42078,Hakugin,UNKNOWN,白銀,6.8,Drama,Drama,Music,1,"Feb 28, 2020",2020-02-28,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Pancake,Music,4 min,4.0,PG-13 - Teens 13 or older,12702.0,11434,5,892.0,1502
2027,Wind: A Breath of Heart Specials,UNKNOWN,Wind -a breath of heart-,6.09,"Comedy, Romance",Comedy,Special,4,"Dec 10, 2004",2004-12-10,2004.0,UNKNOWN,Finished Airing,Rondo Robe,UNKNOWN,Radix,Unknown,12 min per ep,12.0,PG-13 - Teens 13 or older,8444.0,10630,0,763.0,2030
9346,Battle Spirits: Brave,UNKNOWN,バトルスピリッツ ブレイヴ,7.12,"Adventure, Sci-Fi",Adventure,TV,50,"Sep 12, 2010 to Sep 11, 2011",2010-09-12,2010.0,fall 2010,Finished Airing,Nagoya Broadcasting Network,UNKNOWN,Sunrise,Card game,24 min per ep,24.0,PG - Children,3457.0,8588,18,1514.0,4105
1702,Yoru ga Kuru!,Square Of The Moon: The Night Is Coming!,夜が来る!,5.43,"Horror, Supernatural, Hentai",Horror,OVA,4,"Apr 25, 2002 to Feb 21, 2003",2002-04-25,2002.0,UNKNOWN,Finished Airing,Green Bunny,Critical Mass Video,Shinkuukan,Visual novel,30 min per ep,30.0,Rx - Hentai,12702.0,9443,2,725.0,3043
38360,Drifters: The Outlandish Knight,UNKNOWN,DRIFTERS OVA,7.32,"Action, Adventure, Comedy, Fantasy",Action,OVA,1,"Nov 30, 2018",2018-11-30,2018.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Hoods Drifters Studio,Manga,30 min,30.0,R - 17+ (violence & profanity),2420.0,4194,9,9027.0,24380
38074,Kkoma Bus Tayo 4,Tayo the Little Bus Season 4,꼬마버스 타요 4,5.5,UNKNOWN,,TV,26,"Aug 31, 2016 to Nov 24, 2016",2016-08-31,2016.0,summer 2016,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,11 min per ep,11.0,PG - Children,10765.0,17240,0,109.0,299
861,xxxHOLiC,xxxHOLiC,×××HOLiC（ホリック）,7.98,"Comedy, Drama, Mystery, Supernatural",Comedy,TV,24,"Apr 7, 2006 to Sep 29, 2006",2006-04-07,2006.0,spring 2006,Finished Airing,"TBS, BMG Japan, Kids Station, Kodansha, Movic",Funimation,Production I.G,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,614.0,714,4392,118106.0,309356
148,Kita e.: Diamond Dust Drops,Diamond Daydreams,北へ。 ～Diamond Dust Drops～,6.56,"Drama, Romance",Drama,TV,12,"Jan 20, 2004 to Apr 5, 2004",2004-01-20,2004.0,winter 2004,Finished Airing,UNKNOWN,ADV Films,Studio Deen,Visual novel,24 min per ep,24.0,PG-13 - Teens 13 or older,6039.0,6300,10,2671.0,9050
42506,World Witches Hasshin Shimasu!,World Witches Take Off!,ワールドウィッチーズ発進しますっ！,6.43,Comedy,Comedy,TV,12,"Jan 13, 2021 to Mar 31, 2021",2021-01-13,2021.0,winter 2021,Finished Airing,"Nippon Columbia, Glovision",UNKNOWN,"Acca effe, Giga Production",Original,15 min per ep,15.0,PG-13 - Teens 13 or older,6720.0,5778,15,2905.0,11151
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,Pokémon Mystery Dungeon: Explorers of Sky—Beyond Time and Darkness,ポケモン不思議のダンジョン 空の探検隊～時と闇をめぐる最後の冒険～,6.65,"Adventure, Fantasy",Adventure,Special,1,"Apr 12, 2009",2009-04-12,2009.0,UNKNOWN,Finished Airing,Nintendo of America,The Pokemon Company International,OLM,Game,25 min,25.0,PG - Children,5609.0,5962,3,4704.0,10328
11749,Oshioki: Gakuen Reijou Kousei Keikaku,UNKNOWN,懲罰指導 ～学園令嬢更性計画～,6.3,Hentai,Hentai,OVA,3,"Nov 18, 2011 to Jun 15, 2012",2011-11-18,2011.0,UNKNOWN,Finished Airing,MS Pictures,UNKNOWN,Studio 9 Maiami,Visual novel,17 min per ep,17.0,Rx - Hentai,12702.0,7501,11,1786.0,5841
2524,Jungle de Ikou!,Jungle De Ikou!,ジャングルDEいこう!,5.3,"Action, Adventure, Comedy, Ecchi",Action,OVA,3,"Mar 26, 1997 to Sep 26, 1997",1997-03-26,1997.0,UNKNOWN,Finished Airing,Movic,Media Blasters,"Studio Fantasia, Chaos Project",Original,28 min per ep,28.0,PG-13 - Teens 13 or older,11351.0,6860,11,2964.0,7324
39203,Idobata Gossip,Idobata Gossip,井戸端ゴシップ,5.76,UNKNOWN,,Music,1,"Mar 20, 2015",2015-03-20,2015.0,UNKNOWN,Finished Airing,Exit Tunes,UNKNOWN,UNKNOWN,Original,3 min,3.0,G - All Ages,12702.0,17996,1,129.0,250
1204,Kujira no Chouyaku,UNKNOWN,クジラの跳躍,6.58,"Award Winning, Drama, Fantasy",Award Winning,Movie,1,"Nov 14, 1998",1998-11-14,1998.0,UNKNOWN,Finished Airing,"Bandai Visual, Ai ga areba Daijobu, Project Team Sarah",UNKNOWN,Tamura Shigeru Studio,Original,22 min,22.0,G - All Ages,5908.0,6289,33,3768.0,9087
37528,Decadence: Remix,Decadence-Remix-,Decadence-Remix-,5.09,UNKNOWN,,Music,1,"Apr 14, 2012",2012-04-14,2012.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Music,4 min,4.0,G - All Ages,12702.0,14761,1,229.0,523
35739,Pikotarou no Lullaby Lullaby (TV),Pikotaro's Lullaby La La By (TV),ピコ太郎のララバイラーラバイ,5.56,Comedy,Comedy,TV,9,"Aug 2, 2017 to Sep 27, 2017",2017-08-02,2017.0,summer 2017,Finished Airing,"TV Tokyo Music, Avex Pictures",UNKNOWN,DLE,Original,3 min per ep,3.0,G - All Ages,10574.0,7719,10,2752.0,5459
29787,Gochuumon wa Usagi desu ka??,Is the Order a Rabbit??,ご注文はうさぎですか??,7.78,Slice of Life,Slice of Life,TV,12,"Oct 10, 2015 to Dec 26, 2015",2015-10-10,2015.0,fall 2015,Finished Airing,"Frontier Works, AT-X, Magic Capsule, Bushiroad, Showgate, Houbunsha, NBCUniversal Entertainment Japan, i0+, Hakuhodo DY Music & Pictures, RAY",Sentai Filmworks,"Kinema Citrus, White Fox",4-koma manga,23 min per ep,23.0,PG-13 - Teens 13 or older,966.0,1634,851,57606.0,126635
37867,Dare no Tame ni Sakura wa Saku,Darenotamenisakurawasaku,誰のために桜は咲く,5.19,UNKNOWN,,Music,1,"May 11, 2018",2018-05-11,2018.0,UNKNOWN,Finished Airing,Space Shower Music,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,17687,0,133.0,269
3818,Soratobu Toshi Keikaku,Project: City Flying in the Sky,空飛ぶ都市計画,5.94,Sci-Fi,Sci-Fi,Music,1,"Sep 10, 2005",2005-09-10,2005.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Studio Kajino,Music,5 min,5.0,G - All Ages,12702.0,10727,2,1193.0,1965
24133,Taimadou Gakuen 35 Shiken Shoutai,Anti-Magic Academy: The 35th Test Platoon,対魔導学園35試験小隊,6.82,"Action, Fantasy, Romance, Ecchi",Action,TV,12,"Oct 8, 2015 to Dec 24, 2015",2015-10-08,2015.0,fall 2015,Finished Airing,"KlockWorx, MAGES., Glovision, Kadokawa Media House, Kadokawa, Heiwa",Discotek Media,SILVER LINK.,Light novel,23 min per ep,23.0,R - 17+ (violence & profanity),4755.0,733,471,144437.0,303513
13085,Kitsutsuki Keikaku,UNKNOWN,キツツキ計画,4.98,"Comedy, Slice of Life",Comedy,Movie,1,1966,1966-01-01,1966.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,15 min,15.0,G - All Ages,11983.0,14684,1,243.0,533
3711,After... The Animation,UNKNOWN,After... THE ANIMATION,5.68,Hentai,Hentai,OVA,2,"Aug 25, 2007 to Jan 25, 2008",2007-08-25,2007.0,UNKNOWN,Finished Airing,"Milky Animation Label, MS Pictures",Kitty Media,Melissa,Visual novel,26 min per ep,26.0,Rx - Hentai,12702.0,6616,21,2765.0,8038
24357,Mokkai Shiyo?,UNKNOWN,もっかいしよ？,6.36,Hentai,Hentai,OVA,1,"Jul 4, 2014",2014-07-04,2014.0,UNKNOWN,Finished Airing,"MS Pictures, AniMan",UNKNOWN,Studio 1st,Manga,17 min,17.0,Rx - Hentai,12702.0,7087,13,2767.0,6726
28221,Etotama,Etotama,えとたま（干支魂）,6.8,"Action, Comedy, Fantasy",Action,TV,12,"Apr 9, 2015 to Jun 25, 2015",2015-04-09,2015.0,spring 2015,Finished Airing,"Pony Canyon, Tablier Communications",Ponycan USA,"Shirogumi, Encourage Films",Original,24 min per ep,24.0,PG-13 - Teens 13 or older,4839.0,2242,136,27636.0,78914
39918,Shining Star,Shining Star,샤이닝스타,6.38,UNKNOWN,,TV,52,"Oct 16, 2017 to Dec 3, 2018",2017-10-16,2017.0,fall 2017,Finished Airing,UNKNOWN,UNKNOWN,Maro Studio,Original,21 min per ep,21.0,PG - Children,7000.0,12978,4,240.0,902
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,ダンジョンに出会いを求めるのは間違っているだろうかIII,7.46,"Action, Adventure, Fantasy",Action,TV,12,"Oct 3, 2020 to Dec 19, 2020",2020-10-03,2020.0,fall 2020,Finished Airing,"Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",Sentai Filmworks,J.C.Staff,Light novel,24 min per ep,24.0,PG-13 - Teens 13 or older,1842.0,359,1857,286763.0,558321
30386,Pikaia!,UNKNOWN,ピカイア！,5.79,"Drama, Slice of Life",Drama,TV,13,"Apr 29, 2015 to Jul 30, 2015",2015-04-29,2015.0,spring 2015,Finished Airing,NHK,UNKNOWN,"Production I.G, OLM",Original,15 min per ep,15.0,G - All Ages,9734.0,11730,1,221.0,1362
32999,"Neko mo, Onda-ke",UNKNOWN,猫も、オンダケ,4.98,"Comedy, Slice of Life",Comedy,TV,12,"Apr 1, 2016 to Jun 17, 2016",2016-04-01,2016.0,spring 2016,Finished Airing,Kadokawa Shoten,UNKNOWN,Studio! Cucuri,4-koma manga,1 min per ep,1.0,G - All Ages,11987.0,14024,0,165.0,647
52759,Lovesky Sagashite...,UNKNOWN,Lovesky探して…,5.2,UNKNOWN,,Music,1,"Mar 29, 2017",2017-03-29,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Game,5 min,5.0,G - All Ages,12702.0,17111,2,119.0,310
47537,Inou no AICis: ESP & High School Detective,AICis the Supernatural,異能のアイシス ESP & HIGH SCHOOL DETECTIVE,5.76,"Mystery, Supernatural",Mystery,ONA,15,"Feb 13, 2021 to Jun 12, 2021",2021-02-13,2021.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,11 min per ep,11.0,PG-13 - Teens 13 or older,9835.0,10825,10,148.0,1907
14511,Minami-ke Tadaima,UNKNOWN,みなみけ ただいま,7.65,"Comedy, Slice of Life",Comedy,TV,13,"Jan 6, 2013 to Mar 31, 2013",2013-01-06,2013.0,winter 2013,Finished Airing,UNKNOWN,Funimation,feel.,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,1259.0,2733,81,24857.0,56321
39549,Clone,Clone,Clone,5.48,UNKNOWN,,Music,1,"Jul 15, 2016",2016-07-15,2016.0,UNKNOWN,Finished Airing,Sony Music Communications,UNKNOWN,UNKNOWN,Original,3 min,3.0,G - All Ages,12702.0,16266,0,198.0,371
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,UNKNOWN,巨乳人妻女教師催眠,7.07,Hentai,Hentai,OVA,2,"Jan 2, 2016 to Feb 19, 2016",2016-01-02,2016.0,UNKNOWN,Finished Airing,Lune Pictures,UNKNOWN,T-Rex,Visual novel,16 min per ep,16.0,Rx - Hentai,12702.0,5925,48,4090.0,10529
23089,Ponsuke no Haru,Spring Comes to Ponsuke,ポン助の春,5.05,Comedy,Comedy,Movie,1,"Aug 1, 1934",1934-08-01,1934.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,7 min,7.0,G - All Ages,11870.0,13674,0,377.0,730
4732,Grope: Yami no naka no Kotori-tachi,UNKNOWN,Grope ～闇の中の小鳥たち～,5.87,Hentai,Hentai,OVA,2,"Dec 21, 2007 to Aug 29, 2008",2007-12-21,2007.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Suzuki Mirano,Visual novel,28 min per ep,28.0,Rx - Hentai,12702.0,8146,13,1669.0,4802
1694,iDOLM@STER Xenoglossia,IDOLM@STER Xenoglossia,アイドルマスター XENOGLOSSIA（ゼノグラシア）,6.47,"Action, Comedy, Sci-Fi",Action,TV,26,"Apr 3, 2007 to Sep 25, 2007",2007-04-03,2007.0,spring 2007,Finished Airing,Bandai Visual,Sentai Filmworks,Sunrise,Original,23 min per ep,23.0,PG-13 - Teens 13 or older,6525.0,4333,30,6704.0,22632
31645,Persona 5 the Animation: The Day Breakers,Persona 5 the Animation -THE DAY BREAKERS-,PERSONA5 the Animation -THE DAY BREAKERS-,7.06,"Action, Fantasy, Supernatural",Action,Special,1,"Sep 3, 2016",2016-09-03,2016.0,UNKNOWN,Finished Airing,"Aniplex, Atlus",Aniplex of America,A-1 Pictures,Game,24 min,24.0,PG-13 - Teens 13 or older,3702.0,2780,70,27237.0,54326
40711,Gantz x Senran Kagura New Link,UNKNOWN,GANTZ x 閃乱カグラ New Link,5.33,UNKNOWN,,ONA,1,"Nov 13, 2019",2019-11-13,2019.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,30 sec,0.5,PG-13 - Teens 13 or older,11273.0,7992,7,1284.0,5032
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,UNKNOWN,ひみつのアッコちゃん 海だ! おばけだ!! 夏祭り,5.71,UNKNOWN,,Movie,1,"Jul 15, 1989",1989-07-15,1989.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Unknown,24 min,24.0,G - All Ages,10052.0,13990,0,196.0,655
33138,Nama Lo Re: Namakemono The Animation,UNKNOWN,なま LO Re: なまけもの THE ANIMATION,6.41,Hentai,Hentai,OVA,1,"Jun 3, 2016",2016-06-03,2016.0,UNKNOWN,Finished Airing,Chippai,UNKNOWN,Studio 1st,Manga,17 min,17.0,Rx - Hentai,12702.0,6995,24,3002.0,6979
34502,Inazma Delivery,Inazma Delivery,イナズマデリバリー,6.25,"Action, Comedy, Sci-Fi",Action,TV,10,"Dec 9, 2016 to Feb 10, 2017",2016-12-09,2016.0,winter 2017,Finished Airing,UNKNOWN,UNKNOWN,Kanaban Graphics,Original,2 min per ep,2.0,PG-13 - Teens 13 or older,7659.0,12001,2,417.0,1231
3298,Hatenkou Yuugi,Hatenkou Yugi,破天荒遊戯,7.11,"Adventure, Comedy, Drama, Fantasy, Romance",Adventure,TV,10,"Jan 5, 2008 to Mar 8, 2008",2008-01-05,2008.0,winter 2008,Finished Airing,"Frontier Works, Sotsu",Sentai Filmworks,Studio Deen,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,3485.0,3430,169,15843.0,37033
22173,Yume 10 Yoru,Ten Nights' Dreams,夢10夜,3.4,Avant Garde,Avant Garde,Movie,1,2004,2004-01-01,2004.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,6 min,6.0,R+ - Mild Nudity,12663.0,12607,0,627.0,1011
