id,title,budget,revenue,runtime,popularity,release_date,original_language,status,genres
39203,Idobata Gossip,1,250,3.0,1.0,2015-03-20,ja,Music,UNKNOWN
1204,Kujira no Chouyaku,1,9087,22.0,33.0,1998-11-14,ja,Movie,"Award Winning, Drama, Fantasy"
37528,Decadence-Remix-,1,523,4.0,1.0,2012-04-14,ja,Music,UNKNOWN
35739,Pikotaro's Lullaby La La By (TV),9,5459,3.0,10.0,2017-08-02,ja,TV,Comedy
29787,Is the Order a Rabbit??,12,126635,23.0,851.0,2015-10-10,ja,TV,Slice of Life
37867,Darenotamenisakurawasaku,1,269,4.0,0.0,2018-05-11,ja,Music,UNKNOWN
3818,Project: City Flying in the Sky,1,1965,5.0,2.0,2005-09-10,ja,Music,Sci-Fi
24133,Anti-Magic Academy: The 35th Test Platoon,12,303513,23.0,471.0,2015-10-08,ja,TV,"Action, Fantasy, Romance, Ecchi"
13085,Kitsutsuki Keikaku,1,533,15.0,1.0,1966-01-01,ja,Movie,"Comedy, Slice of Life"
3711,After... The Animation,2,8038,26.0,21.0,2007-08-25,ja,OVA,Hentai
24357,Mokkai Shiyo?,1,6726,17.0,13.0,2014-07-04,ja,OVA,Hentai
28221,Etotama,12,78914,24.0,136.0,2015-04-09,ja,TV,"Action, Comedy, Fantasy"
39918,Shining Star,52,902,21.0,4.0,2017-10-16,ja,TV,UNKNOWN
40454,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,12,558321,24.0,1857.0,2020-10-03,ja,TV,"Action, Adventure, Fantasy"
30386,Pikaia!,13,1362,15.0,1.0,2015-04-29,ja,TV,"Drama, Slice of Life"
32999,"Neko mo, Onda-ke",12,647,1.0,0.0,2016-04-01,ja,TV,"Comedy, Slice of Life"
52759,Lovesky Sagashite...,1,310,5.0,2.0,2017-03-29,ja,Music,UNKNOWN
47537,AICis the Supernatural,15,1907,11.0,10.0,2021-02-13,ja,ONA,"Mystery, Supernatural"
14511,Minami-ke Tadaima,13,56321,24.0,81.0,2013-01-06,ja,TV,"Comedy, Slice of Life"
39549,Clone,1,371,3.0,0.0,2016-07-15,ja,Music,UNKNOWN
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,2,10529,16.0,48.0,2016-01-02,ja,OVA,Hentai
23089,Spring Comes to Ponsuke,1,730,7.0,0.0,1934-08-01,ja,Movie,Comedy
4732,Grope: Yami no naka no Kotori-tachi,2,4802,28.0,13.0,2007-12-21,ja,OVA,Hentai
1694,IDOLM@STER Xenoglossia,26,22632,23.0,30.0,2007-04-03,ja,TV,"Action, Comedy, Sci-Fi"
31645,Persona 5 the Animation -THE DAY BREAKERS-,1,54326,24.0,70.0,2016-09-03,ja,Special,"Action, Fantasy, Supernatural"
40711,Gantz x Senran Kagura New Link,1,5032,0.5,7.0,2019-11-13,ja,ONA,UNKNOWN
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,1,655,24.0,0.0,1989-07-15,ja,Movie,UNKNOWN
33138,Nama Lo Re: Namakemono The Animation,1,6979,17.0,24.0,2016-06-03,ja,OVA,Hentai
34502,Inazma Delivery,10,1231,2.0,2.0,2016-12-09,ja,TV,"Action, Comedy, Sci-Fi"
3298,Hatenkou Yugi,10,37033,24.0,169.0,2008-01-05,ja,TV,"Adventure, Comedy, Drama, Fantasy, Romance"
22173,Ten Nights' Dreams,1,1011,6.0,0.0,2004-01-01,ja,Movie,Avant Garde
45649,The First Slam Dunk,1,19419,124.0,161.0,2022-12-03,ja,Movie,"Award Winning, Sports"
51664,Harem Cult,4,3562,20.0,13.0,2022-05-27,ja,OVA,Hentai
25839,Bonjour♪Sweet Love Patisserie,24,58483,5.0,91.0,2014-10-10,ja,ONA,"Gourmet, Romance"
627,Major S1,26,98219,25.0,1378.0,2004-11-13,ja,TV,Sports
36275,Natsume's Book of Friends Season 6 Specials,2,44300,23.0,69.0,2017-09-27,ja,Special,"Drama, Slice of Life, Supernatural"
2913,"Bush Baby, Little Angel of the Great Plains",40,2777,24.0,7.0,1992-01-12,ja,TV,"Adventure, Drama"
32983,Natsume's Book of Friends Season 5,11,177028,23.0,803.0,2016-10-05,ja,TV,"Drama, Slice of Life, Supernatural"
38081,Girls und Panzer das Finale – Part 2,1,33061,54.0,92.0,2019-06-15,ja,Movie,UNKNOWN
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,1,7009,25.0,2.0,2010-07-16,ja,OVA,"Action, Comedy, Supernatural"
17409,"Say ""I Love You"".: Mei and Marshmallow Meow",10,57143,1.0,158.0,2012-12-26,ja,Special,Romance
37405,Dokidoki Little Ooyasan,6,18313,16.0,121.0,2018-05-25,ja,OVA,Hentai
2814,Wowser,52,1088,25.0,2.0,1988-04-05,ja,TV,Comedy
4504,Emergency Departure Rescue Kids,50,872,25.0,2.0,1991-02-19,ja,TV,"Action, Adventure, Comedy, Sci-Fi"
28171,Food Wars! Shokugeki no Soma,24,1585095,25.0,23435.0,2015-04-04,ja,TV,"Gourmet, Ecchi"
36702,Attack on Titan: The Roar of Awakening,1,65088,120.0,82.0,2018-01-13,ja,Movie,"Action, Drama"
41531,Cells at Work [Black],1,7322,1.0,4.0,2020-01-04,ja,ONA,Action
15979,Aratanari Fukaki Ao,10,5281,0.7,3.0,2012-10-05,ja,ONA,"Comedy, Slice of Life"
32553,Nisekoi: OVA,2,94847,13.0,66.0,2016-01-04,ja,OVA,"Comedy, Romance"
171,Strange Dawn,13,5523,23.0,9.0,2000-07-11,ja,TV,"Adventure, Drama, Fantasy"
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,1,5327,27.0,11.0,2015-07-24,ja,OVA,Hentai
37285,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",1,1089,1.0,1.0,2018-02-09,ja,ONA,UNKNOWN
20855,Bacterial Contamination,1,4879,4.0,14.0,2012-02-03,ja,Music,"Avant Garde, Horror"
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,4,21336,16.0,141.0,2016-04-28,ja,OVA,Hentai
24817,Fantasista Stella,3,1615,23.0,3.0,2014-09-18,ja,OVA,Sports
47164,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,11,294106,23.0,2001.0,2022-07-23,ja,TV,"Action, Adventure, Fantasy"
25461,Tatamp,1,646,5.0,0.0,2011-01-01,ja,Movie,UNKNOWN
32800,Jijii: Owari no Hajimari,1,276,5.0,0.0,2014-04-18,ja,Music,UNKNOWN
29963,Marude Sekai,1,295,2.0,0.0,1984-04-04,ja,Music,UNKNOWN
8751,Kaijuu no Ballad,1,561,3.0,0.0,2001-01-01,ja,Music,"Comedy, Fantasy"
37492,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,1,99823,23.0,171.0,2018-12-21,ja,Special,Comedy
50633,Jiandao Di Yi Xian,20,925,8.0,1.0,2022-06-20,ja,ONA,"Action, Fantasy"
37896,Ling Yu 6th Season,12,1477,13.0,1.0,2018-04-20,ja,ONA,Fantasy
22815,Yariman Fudousan,2,4288,18.0,7.0,2014-04-04,ja,OVA,Hentai
1071,Memories Off #5 Togireta Film The Animation,1,3049,26.0,1.0,2006-03-29,ja,OVA,"Drama, Romance"
44061,New Gods: Nezha Reborn,1,4339,117.0,11.0,2021-02-12,ja,Movie,"Action, Fantasy, Sci-Fi"
42963,Rent-a-Girlfriend Season 2,12,378538,24.0,4846.0,2022-07-02,ja,TV,"Comedy, Romance"
51616,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,2,5900,23.0,23.0,2022-03-29,ja,Special,Fantasy
33286,Strike the Blood Second,8,190311,25.0,231.0,2016-11-23,ja,OVA,"Action, Fantasy, Supernatural, Ecchi"
32792,Mobile Suit Gundam Unicorn RE:0096,22,32828,23.0,169.0,2016-04-03,ja,TV,"Action, Drama, Sci-Fi"
1422,Lupin III: Missed by a Dollar,1,7048,90.0,1.0,2000-07-28,ja,Special,"Action, Adventure, Comedy, Mystery"
50380,Ya Boy Kongming!,12,264056,23.0,2436.0,2022-04-05,ja,TV,Comedy
4390,Momotaro's Sky Adventure,1,1438,12.0,0.0,1931-10-01,ja,Movie,"Adventure, Comedy"
20975,Seisenshi Dunbine Memorial,3,696,55.0,0.0,1988-02-25,ja,Special,"Adventure, Sci-Fi"
8416,Bonobono,1,595,103.0,1.0,1993-11-13,ja,Movie,Comedy
5992,Tsuyoshi Shikkari Shinasai,112,2658,22.0,13.0,1992-10-04,ja,TV,"Comedy, Drama, Romance, Slice of Life"
32344,Nanairomegane,1,422,1.0,0.0,2010-01-01,ja,Music,UNKNOWN
9252,Broken Blade 3,1,58253,47.0,27.0,2010-09-25,ja,Movie,"Action, Fantasy"
474,Macross Plus,4,46189,39.0,415.0,1994-08-25,ja,OVA,"Drama, Romance, Sci-Fi"
36039,A.I.C.O. Incarnation,12,109819,24.0,228.0,2018-03-09,ja,ONA,"Action, Sci-Fi"
19841,Super Seisyun Brothers,14,32122,4.0,36.0,2013-09-14,ja,TV,"Comedy, Slice of Life"
15769,Shining Hearts: Bread of Happiness Picture Drama,6,2299,4.0,1.0,2012-07-27,ja,Special,Fantasy
33225,Mobile Suit Gundam-san (ONA),15,1492,2.0,1.0,2014-09-17,ja,ONA,Comedy
35326,Saint Seiya: Gold Saints Data File,3,1584,5.0,3.0,2006-12-15,ja,Special,"Action, Fantasy"
50657,Luoyang,16,583,19.0,2.0,2021-12-17,ja,ONA,"Action, Adventure, Fantasy"
49596,Blue Lock,24,550634,24.0,9952.0,2022-10-09,ja,TV,Sports
52578,The Dangers in My Heart,12,137774,23.0,1549.0,2023-04-02,ja,TV,"Comedy, Romance"
1340,Judge,1,3755,48.0,3.0,1991-06-15,ja,OVA,"Horror, Supernatural"
2301,Tekkaman Blade: Missing Link,1,2102,5.0,1.0,1999-11-30,ja,OVA,"Action, Sci-Fi"
50339,Kakegurui Twin,6,92611,26.0,320.0,2022-08-04,ja,ONA,"Drama, Mystery"
9041,Infinite Stratos,12,621823,24.0,2254.0,2011-01-07,ja,TV,"Action, Comedy, Sci-Fi, Ecchi"
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,1,3624,24.0,1.0,2013-12-05,ja,Special,"Action, Fantasy"
38600,Ghost in the Shell: Ghost Chaser,1,2587,8.0,5.0,2018-11-02,ja,Movie,"Action, Mystery, Sci-Fi"
2050,Honoo no Tenkousei,2,6851,23.0,13.0,1991-05-21,ja,OVA,"Action, Comedy, Sports"
6219,Rainbow Fireflies,1,7550,104.0,15.0,2012-05-19,ja,Movie,"Fantasy, Romance, Slice of Life"
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,1,471,56.0,0.0,1995-07-29,ja,Movie,"Comedy, Fantasy"
16812,77Danui Bimil,1,590,69.0,0.0,1978-07-23,ja,Movie,"Action, Adventure, Drama"
52372,Knickknack Kingdom,1,208,3.0,0.0,2022-07-08,ja,Music,Fantasy
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,1,11257,14.0,3.0,2012-01-25,ja,Special,Romance
23345,The Snow Country Prince,1,431,90.0,0.0,1985-12-21,ja,Movie,Slice of Life
1106,Eikyuu Kazoku,1,9972,28.0,16.0,1997-04-01,ja,Movie,Comedy
9393,T.P. Sakura: Time Paladin Sakura,2,4539,25.0,3.0,2011-01-27,ja,OVA,Action
3264,Lemon Angel (1988/II),8,1567,3.0,0.0,1988-07-07,ja,TV,Ecchi
48549,Dr. Stone: New World,11,337379,24.0,2509.0,2023-04-06,ja,TV,"Adventure, Comedy, Sci-Fi"
23983,Fuichin-san,1,482,60.0,0.0,2004-03-20,ja,OVA,Drama
43201,Alba,1,288,3.0,0.0,2020-06-05,ja,Music,UNKNOWN
40430,Uchuu Seibutsu Jirou,1,322,0.7,0.0,2019-09-20,ja,ONA,UNKNOWN
8183,Bouken Korobokkuru,26,584,25.0,0.0,1973-10-06,ja,TV,Adventure
2095,Salamander,3,1651,53.0,1.0,1987-02-25,ja,OVA,"Adventure, Sci-Fi"
53919,Yao-Chinese Folktales,8,1080,18.0,6.0,2023-01-01,ja,ONA,Fantasy
24201,Rakugaki Picasso,1,1006,4.0,0.0,2014-04-16,ja,Music,UNKNOWN
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,1,7360,17.0,43.0,2016-05-06,ja,OVA,Hentai
17729,The Fruit of Grisaia,13,594026,23.0,4341.0,2014-10-05,ja,TV,"Drama, Romance"
36618,Flowering Heart 2,26,1780,11.0,9.0,2017-05-29,ja,TV,UNKNOWN
22055,Gakkou no Kaidan Recaps,2,2170,25.0,0.0,2000-11-15,ja,Special,"Horror, Mystery, Supernatural"
10526,Duel Masters Zero,24,1949,10.0,1.0,2007-10-06,ja,TV,Action
7536,Soukou Kihei Votoms: Pailsen Files Movie,1,1792,118.0,0.0,2009-01-17,ja,Movie,Sci-Fi
43763,Cestvs: The Roman Fighter,11,19811,22.0,87.0,2021-04-15,ja,TV,"Action, Drama"
5040,One Outs,25,229196,23.0,3937.0,2008-10-08,ja,TV,Sports
3801,Dracula: Sovereign of the Damned,1,4390,94.0,5.0,1980-08-19,ja,Special,Horror
2645,Dorami & Doraemons: Space Land's Critical Event,1,1544,16.0,0.0,2001-03-10,ja,Movie,"Adventure, Comedy, Fantasy, Sci-Fi"
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,1,7678,23.0,10.0,2017-02-07,ja,OVA,"Comedy, Romance"
21305,Trick or Alice,1,7634,27.0,12.0,2016-12-22,ja,OVA,Fantasy
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,1,5258,75.0,4.0,2008-11-08,ja,Movie,"Fantasy, Romance"
34284,Yuki Yuna is a Hero: The Washio Sumi Chapter,6,43158,24.0,194.0,2017-10-07,ja,TV,"Drama, Fantasy"
37468,Oi Pii-tan!!,1,466,0.6,0.0,2018-03-13,ja,ONA,UNKNOWN
50075,Be All Lie,1,191,4.0,0.0,2020-10-24,ja,Music,UNKNOWN
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,1,996,56.0,0.0,1988-06-05,ja,OVA,"Action, Sci-Fi"
13759,The Pet Girl of Sakurasou,24,1206053,23.0,26065.0,2012-10-09,ja,TV,"Drama, Romance"
8197,Sound of the Sky Specials,2,26501,24.0,13.0,2010-06-23,ja,Special,"Sci-Fi, Slice of Life"
46004,2.43 Mini Anime: Inside Story,10,1414,1.0,2.0,2021-01-09,ja,ONA,Comedy
40979,Hero Return,12,38883,16.0,175.0,2020-10-18,ja,ONA,"Action, Sci-Fi"
38392,"Tsunagu, Soramoyou",1,971,2.0,0.0,2018-09-21,ja,Music,UNKNOWN
49987,Papa Katsu!,1,3934,23.0,17.0,2021-12-24,ja,OVA,Hentai
41691,Ushichichi Tabehoudai! The Animation,1,3233,21.0,8.0,2020-03-11,ja,ONA,Hentai
52717,Harem Camp!,8,7432,6.0,51.0,2022-10-03,ja,ONA,Hentai
53235,One Piece: A Comprehensive Anatomy! Fierce Fight! The Five from the New Generation,1,3640,24.0,2.0,2022-10-09,ja,Special,"Action, Adventure, Fantasy"
16868,"Say ""I Love You."" OVA",1,62379,22.0,33.0,2013-07-24,ja,OVA,Romance
35456,Chokotto Kamen feat. Inoue Kikuko,1,226,3.0,0.0,2014-05-01,ja,Music,UNKNOWN
301,Cinderella Boy,13,7415,25.0,9.0,2003-06-21,ja,TV,"Action, Adventure, Comedy, Mystery"
50059,Tatehoko Tsubasa,1,687,4.0,1.0,2021-07-13,ja,Music,UNKNOWN
5401,Mahou Shoujo Sae,2,2101,29.0,3.0,2006-04-28,ja,OVA,Hentai
33562,The Unparalleled Black & White,12,9943,11.0,20.0,2015-07-09,ja,ONA,"Action, Comedy, Supernatural"
37141,Cells at Work!,13,624353,23.0,2265.0,2018-07-08,ja,TV,Comedy
42364,Re:ZERO ~Starting Break Time From Zero~ Season 2,25,30778,3.0,185.0,2020-07-10,ja,Special,Comedy
24417,Maido! Urayasu Tekkin Kazoku,25,1045,3.0,3.0,2014-07-06,ja,TV,Comedy
34620,YU-NO: A Girl Who Chants Love at the Bound of This World,26,150861,23.0,475.0,2019-04-02,ja,TV,"Drama, Sci-Fi"
38936,"Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note - A Grave Keeper, a Cat, and a Mage",1,59223,24.0,44.0,2018-12-31,ja,Special,"Fantasy, Mystery, Supernatural"
52538,Limits,1,230,2.0,0.0,2021-11-01,ja,Music,UNKNOWN
944,The Third: Aoi Hitomi no Shoujo,24,21238,23.0,92.0,2006-04-14,ja,TV,"Action, Adventure, Sci-Fi"
32379,Berserk (2016),12,344591,24.0,2342.0,2016-07-01,ja,TV,"Action, Adventure, Drama, Fantasy, Horror"
304,Ah! My Goddess: The Movie,1,42124,106.0,99.0,2000-10-21,ja,Movie,"Comedy, Romance, Supernatural"
49433,Youxia Zhanji,20,618,18.0,4.0,2021-07-27,ja,ONA,"Action, Adventure, Fantasy"
13233,Mugen no Ryvius: Illusion,6,1005,7.0,0.0,1999-01-01,ja,ONA,Comedy
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,1,401,3.0,0.0,2014-09-18,ja,ONA,"Action, Comedy"
6270,Cat City,1,1457,42.0,3.0,2006-08-01,ja,OVA,"Fantasy, Horror"
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,1,2045,48.0,6.0,2006-06-17,ja,Movie,"Drama, Fantasy, Mystery"
2899,Higurashi: When They Cry - Cat Killing Chapter,1,76136,23.0,70.0,2007-08-02,ja,Special,Mystery
54044,Utopia (2022),1,206,2.0,0.0,2022-12-31,ja,Music,UNKNOWN
677,Sentimental Journey,12,3851,24.0,13.0,1998-04-08,ja,TV,"Drama, Romance"
2718,Triton of the Sea,27,2124,23.0,4.0,1972-04-01,ja,TV,"Adventure, Fantasy"
17821,"Stella Women's Academy, High School Division Class C³",13,53507,24.0,75.0,2013-07-05,ja,TV,Sports
20977,Tonari no Seki-kun OVA,1,38413,13.0,8.0,2014-01-04,ja,OVA,Comedy
39220,Wormy,1,240,5.0,1.0,2014-01-02,ja,Movie,UNKNOWN
22429,Vampire Vixen,1,65819,23.0,771.0,2014-03-28,ja,OVA,"Supernatural, Hentai"
48960,Hunter,1,295,8.0,0.0,2017-09-14,ja,Movie,"Avant Garde, Horror"
50652,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,12,74486,24.0,362.0,2023-01-07,ja,TV,"Comedy, Fantasy, Romance"
48761,The Faraway Paladin,12,269226,23.0,1320.0,2021-10-09,ja,TV,"Action, Adventure, Fantasy"
33535,Runningman,1,375,4.0,2.0,2012-02-22,ja,ONA,Slice of Life
7367,Naruto: The Cross Roads,1,51630,27.0,33.0,2009-10-12,ja,Special,"Action, Fantasy"
30679,Queen's Blade: Grimoire,2,11495,29.0,12.0,2016-01-29,ja,OVA,"Action, Adventure, Fantasy, Ecchi"
7876,The Wizard of Oz,1,1013,72.0,2.0,1982-10-06,ja,Movie,"Adventure, Fantasy"
53905,Love Between Fairy and Devil Part 2,12,819,16.0,2.0,2022-12-23,ja,ONA,"Comedy, Fantasy, Romance"
234,Dan Doh!!,26,4147,24.0,6.0,2004-04-03,ja,TV,"Adventure, Sports"
1894,Yu-Gi-Oh!: The Movie,1,72619,101.0,59.0,2004-08-13,ja,Movie,"Adventure, Comedy, Fantasy"
34328,Iwaki Meisei Daigaku,3,341,1.0,0.0,2014-07-06,ja,ONA,Slice of Life
3557,Virgin Auction,2,2574,30.0,4.0,2005-12-09,ja,OVA,Hentai
3420,Shigofumi: Letters from the Departed,12,89616,23.0,354.0,2008-01-06,ja,TV,"Drama, Fantasy, Suspense"
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,1,8662,93.0,10.0,1994-04-23,ja,Movie,"Action, Adventure, Comedy"
3808,Futari Daka,36,1052,25.0,1.0,1984-09-20,ja,TV,UNKNOWN
5649,Injuu Onna Kyoushi,3,1632,46.0,3.0,1995-07-21,ja,OVA,Hentai
6377,Zan Sayonara Zetsubou Sensei,13,104603,23.0,232.0,2009-07-05,ja,TV,Comedy
25341,Ace of Diamond OVA,3,16667,23.0,30.0,2014-11-17,ja,OVA,Sports
3915,Time Fighters,61,2571,24.0,2.0,1975-10-04,ja,TV,"Adventure, Comedy"
34506,Idol Kyousei Sousa,2,3512,28.0,2.0,2017-02-24,ja,OVA,Hentai
31499,Fox Spirit Matchmaker,13,41325,13.0,166.0,2015-06-26,ja,ONA,"Comedy, Romance, Supernatural"
2356,Amon: Apocalypse of Devilman,1,21925,45.0,119.0,2000-05-24,ja,OVA,"Horror, Supernatural"
50248,Birdie Wing: Golf Girls' Story,13,56033,23.0,380.0,2022-04-06,ja,TV,Sports
36183,It seems like a frog,1,263,1.0,0.0,2016-08-31,ja,Music,UNKNOWN
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,1,47910,103.0,44.0,2017-01-07,ja,Movie,"Action, Drama, Fantasy, Horror"
27821,Fate/stay night: Unlimited Blade Works - Prologue,1,308896,51.0,434.0,2014-10-05,ja,Special,"Action, Fantasy, Supernatural"
34937,Ichinen Buri no The Animation,1,5839,18.0,30.0,2017-03-03,ja,OVA,Hentai
35300,Puella Magi Madoka Magica Side Story: Magia Record,1,12169,0.7,59.0,2016-09-30,ja,Special,Drama
15591,Joshiraku OVA,1,22286,23.0,8.0,2013-02-08,ja,OVA,Comedy
37578,Planet With,12,56293,23.0,142.0,2018-07-08,ja,TV,"Action, Sci-Fi"
2974,The Humanoid,1,2622,47.0,1.0,1986-03-05,ja,OVA,"Drama, Sci-Fi"
12079,Black★Rock Shooter,1,67288,4.0,306.0,2008-06-13,ja,Music,Action
50315,The Seven Deadly Sins: Grudge of Edinburgh,1,29852,52.0,114.0,2022-12-20,ja,ONA,"Action, Adventure, Fantasy, Supernatural"
42268,Shouxi Yu Ling Shi,40,1397,11.0,6.0,2020-06-20,ja,ONA,"Action, Fantasy"
2203,Captain Harlock: Arcadia of my Youth - Endless Orbit SSX,22,6927,25.0,37.0,1982-10-13,ja,TV,"Action, Adventure, Drama, Sci-Fi"
2085,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,3,1239,30.0,2.0,1991-07-21,ja,OVA,"Adventure, Comedy, Fantasy"
49600,Bad Habits,1,350,3.0,0.0,2021-08-11,ja,Music,UNKNOWN
3680,The Shape of Love,2,6450,28.0,15.0,2008-02-25,ja,OVA,Hentai
38036,Hasande Ageru,2,4292,20.0,7.0,2018-08-28,ja,OVA,Hentai
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,1,6175,100.0,15.0,2010-04-17,ja,Movie,"Adventure, Comedy, Sci-Fi"
4132,Little Women,26,1463,23.0,2.0,1981-04-07,ja,TV,"Drama, Slice of Life"
12259,Mikeneko Holmes no Yuurei Joushu,1,739,44.0,0.0,1992-07-21,ja,OVA,"Comedy, Drama, Mystery"
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,1,5873,71.0,15.0,2011-03-19,ja,Movie,"Action, Fantasy"
33372,Overlord: Ple Ple Pleiades - Nazarick's Greatest Crisis,1,60140,30.0,43.0,2016-09-30,ja,OVA,"Action, Comedy, Fantasy"
6945,Gintama: Jump Festa 2008 Special,1,67526,10.0,89.0,2008-09-21,ja,Special,"Action, Comedy, Sci-Fi"
39227,Captain Tsubasa no Koutsuu Anzen,1,792,14.0,0.0,1987-01-01,ja,OVA,Sports
52282,Dragon Ball Z x Kao,1,1307,0.6,0.0,2018-02-20,ja,ONA,Action
35252,Hatena Illusion,12,41947,24.0,30.0,2020-01-09,ja,TV,"Comedy, Romance, Supernatural"
5475,Time Bokan 2000: Kaitou Kiramekiman,26,992,25.0,1.0,2000-04-05,ja,TV,"Action, Adventure, Comedy, Sci-Fi"
29495,Nanja Monja Obake,1,340,5.0,0.0,1994-12-06,ja,Special,Horror
8451,Miyazawa Kenji Collection - The Acorns and the Wildcat,1,931,24.0,0.0,1988-09-30,ja,OVA,Drama
30321,Strike the Blood: Kingdom of the Valkyria,2,93249,23.0,102.0,2015-11-25,ja,OVA,"Action, Fantasy, Supernatural, Ecchi"
4565,Gurren Lagann The Movie: The Lights in the Sky are Stars,1,207140,125.0,947.0,2009-04-22,ja,Movie,"Action, Sci-Fi"
37843,"""Kiss Dekiru Gyoza"" x Mameshiba Movie",2,589,0.5,0.0,2018-04-01,ja,Special,Comedy
24989,Agriculture Angel BARAKI: Play with Ibaraki,20,604,7.0,1.0,2014-06-06,ja,ONA,"Slice of Life, Supernatural"
28805,The Boy and the Beast,1,408316,119.0,3119.0,2015-07-11,ja,Movie,"Adventure, Fantasy"
2599,Juusenki L-Gaim I: Pentagona Window + Lady Gavlet,1,1098,58.0,0.0,1986-11-05,ja,OVA,"Action, Adventure, Drama, Sci-Fi"
9203,K-ON!!: Ura-On!!,9,42781,3.0,75.0,2010-07-30,ja,Special,Comedy
33985,Bloodivores,12,106552,24.0,120.0,2016-10-01,ja,TV,"Action, Mystery, Supernatural"
17777,"Recently, my sister is unusual.",12,166767,23.0,188.0,2014-01-04,ja,TV,"Comedy, Romance, Supernatural, Ecchi"
3301,Magical Kanan,4,2705,28.0,2.0,2000-08-25,ja,OVA,Hentai
39547,My Teen Romantic Comedy SNAFU Climax!,12,684732,24.0,13589.0,2020-07-10,ja,TV,"Comedy, Romance"
49882,Akogare Ranraran,1,545,4.0,0.0,2021-03-04,ja,Music,UNKNOWN
31637,GATE Part 2,12,532017,23.0,1850.0,2016-01-09,ja,TV,"Action, Adventure, Fantasy"
8064,Ashiaraiyashiki no Juunin-tachi.,1,2652,6.0,3.0,2010-03-25,ja,OVA,"Action, Fantasy, Supernatural"
4782,Mama Loves the Poyopoyo-Saurus,52,837,23.0,2.0,1995-09-02,ja,TV,"Comedy, Slice of Life"
49122,Endless Vide,1,324,2.0,0.0,2021-03-31,ja,Special,UNKNOWN
19383,Theatre of Darkness: Yamishibai,13,104156,4.0,311.0,2013-07-15,ja,TV,"Avant Garde, Horror, Supernatural"
15379,The Troubled Life of Miss Kotoura,12,328287,23.0,1028.0,2013-01-11,ja,TV,"Comedy, Drama, Romance"
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,1,7119,40.0,3.0,2011-03-19,ja,Movie,"Action, Adventure, Comedy, Gourmet"
34825,Clean Freak! Aoyama-kun,12,185257,23.0,343.0,2017-07-03,ja,TV,"Comedy, Sports"
23099,Puchitto Gargantia: Marumaru no Gargantia,1,3165,4.0,0.0,2013-09-25,ja,Special,"Comedy, Sci-Fi"
37600,Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,1,4619,82.0,11.0,2019-06-29,ja,Movie,"Action, Sci-Fi, Slice of Life"
31116,Momotaros no Natsuyasumi,1,308,2.0,0.0,2007-08-04,ja,Movie,"Action, Comedy"
17419,Dog Days' Specials,13,9327,1.0,6.0,2012-09-26,ja,Special,"Action, Adventure, Fantasy"
32668,Noblesse: Awakening,1,116315,31.0,365.0,2016-02-04,ja,ONA,"Action, Supernatural"
5194,Square Sisters,2,13558,30.0,47.0,2008-08-25,ja,OVA,Hentai
6336,Mobile Suit Gundam Unicorn,7,95388,62.0,1554.0,2010-03-12,ja,OVA,"Action, Drama, Sci-Fi"
4820,Beyond,2,1664,26.0,2.0,1998-02-27,ja,OVA,Hentai
1878,Kaze no Shoujo Emily,26,7307,25.0,26.0,2007-04-07,ja,TV,Drama
6920,Blade,12,27547,24.0,30.0,2011-07-01,ja,TV,"Action, Drama, Horror"
31783,Yowamushi Pedal: New Generation,25,77787,23.0,121.0,2017-01-10,ja,TV,Sports
